,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,quarter_sold,year_sold
3440,210000.0,3,1.0,1520,8600,1.0,0.0,0.0,3,6,1040,480.0,1951,0.0,98168,47.5134,-122.335,1320,8600,3,2014
3441,880000.0,4,2.5,2350,4675,2.0,0.0,0.0,3,9,2150,200.0,1923,0.0,98112,47.6344,-122.305,2240,3848,2,2015
3442,239000.0,4,2.0,1370,8837,1.5,0.0,0.0,3,7,1370,0.0,1955,0.0,98188,47.4386,-122.285,1360,9000,4,2014
3443,515000.0,3,2.5,1540,6100,1.0,0.0,0.0,3,6,770,770.0,1944,2014.0,98126,47.5696,-122.37799999999999,1710,5950,3,2014
3444,1380000.0,3,3.25,3786,38038,1.0,1.0,4.0,3,9,1934,1852.0,1978,2006.0,98070,47.3907,-122.448,2850,33361,3,2014
3445,315000.0,6,2.0,1750,17685,1.0,0.0,0.0,4,5,1750,0.0,1943,0.0,98056,47.5096,-122.178,1750,9209,2,2015
3446,442500.0,3,1.5,1800,8303,1.0,0.0,0.0,3,7,1200,600.0,1957,0.0,98133,47.7693,-122.35700000000001,1800,8171,3,2014
3447,311000.0,2,1.75,1180,55321,1.0,0.0,0.0,3,8,1180,0.0,1941,2004.0,98042,47.3329,-122.09100000000001,1480,56192,3,2014
3448,425000.0,2,1.0,830,6030,1.0,0.0,0.0,4,6,830,0.0,1925,0.0,98103,47.6994,-122.34700000000001,1280,6030,4,2014
3449,433500.0,3,1.75,1540,9450,1.0,0.0,0.0,4,6,1040,500.0,1919,0.0,98103,47.6985,-122.348,1200,5400,3,2014
3450,450000.0,3,2.25,1610,8296,2.0,0.0,0.0,3,8,1610,0.0,1978,0.0,98115,47.7,-122.29700000000001,1610,8288,3,2014
3451,675000.0,3,2.25,1990,10260,2.0,0.0,0.0,4,8,1990,0.0,1987,0.0,98052,47.6801,-122.115,1990,10260,2,2014
3452,577000.0,3,1.75,1760,12874,1.0,0.0,0.0,4,7,1230,530.0,1967,0.0,98005,47.5906,-122.167,1950,10240,2,2014
3453,400000.0,3,1.5,1950,4473,1.0,0.0,0.0,4,6,1530,420.0,1914,0.0,98034,47.7094,-122.228,2670,14256,1,2015
3454,304000.0,3,1.0,1280,8184,1.5,0.0,0.0,4,6,1280,0.0,1947,0.0,98155,47.7467,-122.319,1120,8184,2,2014
3455,355000.0,3,1.75,1460,7203,1.0,0.0,0.0,3,7,1460,0.0,1990,0.0,98056,47.5049,-122.189,1570,7203,1,2015
3456,998000.0,4,3.25,3770,982998,2.0,0.0,0.0,3,10,3770,0.0,1992,0.0,98058,47.413999999999994,-122.087,2290,37141,3,2014
3457,550000.0,4,1.75,2410,8447,2.0,0.0,3.0,4,8,2060,350.0,1936,1980.0,98074,47.6499,-122.088,2520,14789,3,2014
3458,210000.0,3,1.75,1400,7300,2.0,0.0,0.0,3,6,1400,0.0,1948,0.0,98178,47.4999,-122.26799999999999,1440,10825,3,2014
3459,317000.0,3,2.5,2100,7587,2.0,0.0,0.0,3,9,2100,0.0,1990,0.0,98023,47.3072,-122.391,2330,8119,1,2015
3460,265000.0,3,1.0,1000,9150,1.0,0.0,0.0,3,7,1000,0.0,1969,0.0,98059,47.4829,-122.124,1490,10647,2,2014
3461,1020000.0,5,3.5,4180,17841,2.0,0.0,2.0,3,10,3160,1020.0,1990,0.0,98075,47.5618,-122.037,3260,12608,3,2014
3462,1150000.0,4,2.25,2840,20242,1.0,0.0,0.0,3,8,2240,600.0,1972,0.0,98004,47.638999999999996,-122.21600000000001,2840,20372,4,2014
3463,460000.0,4,2.5,2110,35091,1.0,0.0,0.0,4,8,1290,820.0,1985,0.0,98027,47.467,-122.014,2740,36427,2,2014
3464,410000.0,2,1.5,1660,4000,1.0,0.0,0.0,3,7,1000,660.0,1950,0.0,98115,47.6832,-122.304,1570,5500,3,2014
3465,665000.0,4,3.0,2160,4400,1.0,0.0,0.0,5,7,1320,840.0,1921,0.0,98122,47.6163,-122.29299999999999,1430,4400,3,2014
3466,600000.0,4,2.5,2420,7744,2.0,0.0,0.0,3,9,2420,0.0,1994,0.0,98056,47.534,-122.18,2820,11129,2,2015
3467,502000.0,4,1.75,1920,3844,1.0,0.0,0.0,3,7,1170,750.0,1967,0.0,98133,47.7041,-122.353,1480,3844,2,2015
3468,364950.0,4,2.5,2310,8030,2.0,0.0,0.0,3,7,2310,0.0,1978,0.0,98019,47.7433,-121.98200000000001,1780,8041,2,2014
3469,680000.0,3,2.25,2330,4000,1.5,0.0,2.0,5,7,1520,810.0,1927,0.0,98115,47.6732,-122.29,1870,4000,2,2014
3470,235500.0,5,2.5,2340,13713,1.0,0.0,0.0,2,8,1670,670.0,1967,0.0,98003,47.3307,-122.324,2080,11000,3,2014
3471,576000.0,4,2.5,2590,5756,2.0,0.0,0.0,3,8,2590,0.0,2001,0.0,98065,47.5356,-121.875,2620,6109,3,2014
3472,405000.0,2,3.0,1410,1240,2.0,0.0,0.0,3,8,1140,270.0,2006,0.0,98136,47.5221,-122.39,1410,1273,2,2014
3473,122000.0,2,1.0,730,6728,1.0,0.0,0.0,3,6,730,0.0,1953,0.0,98148,47.4275,-122.324,1170,7034,2,2015
3474,432000.0,3,1.75,1470,6250,1.0,0.0,3.0,4,7,1070,400.0,1939,0.0,98155,47.7394,-122.288,2630,7050,2,2014
3475,375000.0,4,2.25,2330,11400,1.0,0.0,0.0,4,8,2330,0.0,1974,0.0,98058,47.4495,-122.148,2640,10200,3,2014
3476,276000.0,4,2.25,2460,11250,1.0,0.0,0.0,4,8,2460,0.0,1959,0.0,98002,47.3182,-122.212,1630,10216,2,2014
3477,450000.0,3,2.25,2080,111513,1.5,0.0,0.0,3,8,1680,400.0,1977,0.0,98072,47.7403,-122.11200000000001,2440,107157,3,2014
3478,210000.0,2,1.0,990,8140,1.0,0.0,0.0,1,6,990,0.0,1910,0.0,98116,47.5828,-122.382,2150,5000,2,2015
3479,279000.0,3,2.5,1450,4106,2.0,0.0,0.0,3,7,1450,0.0,2011,0.0,98038,47.3655,-122.01899999999999,2000,4000,4,2014
3480,635000.0,3,1.75,1340,3900,2.0,0.0,0.0,5,7,1340,0.0,1900,0.0,98107,47.6711,-122.37899999999999,1470,1611,1,2015
3481,218000.0,3,1.0,1140,7560,1.0,0.0,0.0,4,6,1140,0.0,1958,0.0,98058,47.4624,-122.185,1300,7560,3,2014
3482,750000.0,4,1.5,1950,6300,1.5,0.0,1.0,3,7,1650,300.0,1944,0.0,98115,47.6819,-122.271,1760,6300,1,2015
3483,310597.0,4,1.75,2000,25700,1.0,0.0,0.0,4,7,1150,850.0,1958,0.0,98023,47.32,-122.36200000000001,2420,27500,1,2015
3484,355000.0,3,1.0,900,37800,1.0,0.0,0.0,4,5,700,200.0,1923,0.0,98034,47.7146,-122.234,1750,11998,2,2015
3485,735000.0,5,2.75,3390,5211,2.0,0.0,0.0,3,9,3390,0.0,2004,0.0,98075,47.5977,-121.98100000000001,3210,5211,2,2014
3486,155000.0,1,1.0,720,6000,1.0,0.0,0.0,3,6,720,0.0,1940,0.0,98108,47.5266,-122.316,1040,6000,2,2014
3487,354000.0,3,1.0,940,10368,1.0,0.0,0.0,3,7,940,0.0,1965,0.0,98052,47.6608,-122.133,2090,9620,2,2014
3488,415000.0,3,1.75,1770,10513,1.0,0.0,0.0,4,7,1400,370.0,1982,0.0,98028,47.7726,-122.266,2070,9968,2,2015
3489,580000.0,3,2.5,1980,1873,2.0,0.0,0.0,3,7,1470,510.0,1996,0.0,98107,47.6659,-122.369,1500,1873,2,2015
3490,1500000.0,4,3.25,3070,10375,2.0,0.0,0.0,3,10,2180,890.0,1962,2005.0,98004,47.5862,-122.198,2500,11194,4,2014
3491,790000.0,4,2.5,3500,7519,2.0,0.0,0.0,3,9,3500,0.0,2004,0.0,98053,47.6799,-122.024,3920,7982,4,2014
3492,499900.0,3,2.5,2100,5112,2.0,0.0,0.0,3,8,2100,0.0,1999,0.0,98065,47.5338,-121.867,2100,4370,1,2015
3493,525000.0,4,2.25,2620,98881,1.0,0.0,0.0,3,7,1820,800.0,1952,0.0,98070,47.4662,-122.45299999999999,1728,95832,2,2015
3494,810000.0,4,2.5,2810,10613,2.0,0.0,0.0,3,9,2810,0.0,1989,0.0,98006,47.5424,-122.141,2800,9933,2,2014
3495,425000.0,4,1.5,2290,8773,1.0,0.0,0.0,4,7,1330,960.0,1947,0.0,98133,47.7173,-122.33,1740,7058,1,2015
3496,241250.0,3,1.75,1350,7588,1.0,0.0,0.0,3,7,1350,0.0,1993,0.0,98010,47.3123,-122.023,1470,7341,4,2014
3497,318700.0,4,2.5,2770,19116,1.0,0.0,0.0,4,8,1600,1170.0,1961,0.0,98003,47.3386,-122.319,2730,18429,4,2014
3498,720000.0,4,1.75,2530,5000,1.5,0.0,2.0,5,8,2070,460.0,1917,0.0,98103,47.6624,-122.348,1950,3600,3,2014
3499,291000.0,3,1.0,1280,10500,1.5,0.0,0.0,4,5,1280,0.0,1941,0.0,98024,47.566,-121.89399999999999,1410,10500,3,2014
3500,420000.0,3,1.75,1060,38644,1.0,0.0,0.0,3,7,1060,0.0,1983,0.0,98077,47.7442,-122.072,1310,11416,3,2014
3501,762000.0,5,2.0,3370,5000,1.5,0.0,0.0,4,7,2140,1230.0,1907,0.0,98109,47.6373,-122.35,1920,3200,2,2014
3502,247500.0,4,1.75,2290,7765,1.0,0.0,0.0,3,6,2290,0.0,1936,1953.0,98146,47.4997,-122.353,1240,8215,3,2014
3503,282500.0,3,2.25,1670,7150,2.0,0.0,0.0,4,7,1670,0.0,1990,0.0,98042,47.3603,-122.088,1570,7040,3,2014
3504,395000.0,3,1.75,1460,22651,1.0,0.0,0.0,4,7,1460,0.0,1961,0.0,98027,47.4861,-122.03,2030,49222,2,2014
3505,295000.0,3,1.75,1770,8235,1.0,0.0,0.0,3,7,1030,740.0,1960,0.0,98148,47.4323,-122.32799999999999,1560,8918,2,2014
3506,235000.0,2,1.0,820,5100,1.0,0.0,0.0,4,6,820,0.0,1954,0.0,98056,47.5175,-122.205,2270,5100,3,2014
3507,770000.0,3,1.75,1900,6334,1.0,0.0,2.0,3,8,1450,450.0,1948,0.0,98105,47.6675,-122.27600000000001,1530,6334,4,2014
3508,559950.0,2,2.0,1870,4950,1.0,0.0,0.0,3,8,1870,0.0,2006,0.0,98053,47.7195,-122.022,1670,4800,2,2014
3509,639000.0,4,2.0,1840,5419,1.0,0.0,0.0,4,7,920,920.0,1942,0.0,98199,47.6483,-122.404,1800,5419,3,2014
3510,525000.0,3,1.0,1640,6180,1.0,0.0,0.0,4,7,1640,0.0,1946,0.0,98118,47.5682,-122.28399999999999,1540,6180,1,2015
3511,2400000.0,3,2.25,3000,11665,1.5,1.0,4.0,3,11,3000,0.0,2001,0.0,98075,47.5884,-122.086,3000,15959,2,2014
3512,820000.0,3,1.75,2160,6272,1.0,0.0,0.0,4,8,1390,770.0,1960,0.0,98115,47.6777,-122.306,1290,5376,2,2014
3513,1390000.0,3,3.0,2490,3600,2.0,0.0,3.0,4,8,1790,700.0,1911,0.0,98119,47.6313,-122.369,2490,3600,3,2014
3514,521450.0,3,2.0,1290,5700,1.0,0.0,0.0,5,7,1290,0.0,1950,0.0,98116,47.5713,-122.397,1160,5700,4,2014
3515,760750.0,3,2.5,3190,49137,2.0,0.0,0.0,3,9,3190,0.0,1988,0.0,98074,47.6027,-122.04299999999999,3240,53143,4,2014
3516,759600.0,4,1.0,1540,115434,1.5,0.0,0.0,4,7,1540,0.0,1923,0.0,98031,47.4163,-122.22,2027,23522,2,2014
3517,346150.0,3,2.0,2140,7200,1.0,0.0,0.0,4,8,1480,660.0,1966,0.0,98056,47.5084,-122.185,2070,7220,2,2014
3518,390000.0,2,1.0,980,3800,1.0,0.0,0.0,3,7,980,0.0,1926,0.0,98103,47.6903,-122.34,1520,5010,2,2015
3519,359950.0,5,2.25,2450,9432,2.0,0.0,0.0,3,8,2450,0.0,1973,0.0,98058,47.4519,-122.13,2310,9100,3,2014
3520,430000.0,3,2.0,1360,5120,1.5,0.0,0.0,4,6,910,450.0,1924,0.0,98116,47.5587,-122.39299999999999,1440,5120,2,2014
3521,960000.0,4,3.5,4610,11676,2.0,0.0,0.0,3,10,4610,0.0,2000,0.0,98075,47.6011,-121.98299999999999,3900,11164,2,2015
3522,800000.0,7,6.75,7480,41664,2.0,0.0,2.0,3,11,5080,2400.0,1953,0.0,98166,47.4643,-122.368,2810,33190,4,2014
3523,1010000.0,3,2.5,2860,5805,2.0,0.0,0.0,3,9,2860,0.0,1999,0.0,98005,47.6218,-122.16,2360,5832,1,2015
3524,290000.0,3,2.0,1810,11456,1.0,0.0,0.0,3,7,1810,0.0,1970,0.0,98045,47.4648,-121.756,1360,12931,1,2015
3525,1350000.0,4,2.0,2240,10296,1.0,0.0,0.0,5,8,2240,0.0,1948,0.0,98004,47.6177,-122.21700000000001,2500,10918,1,2015
3526,526000.0,2,1.0,1450,4500,1.5,0.0,0.0,4,7,1450,0.0,1921,0.0,98107,47.6739,-122.396,1470,5000,4,2014
3527,550000.0,3,3.5,1450,1091,2.0,0.0,0.0,3,8,1200,250.0,2007,0.0,98119,47.6475,-122.359,1490,3017,2,2015
3528,2500000.0,5,3.25,5620,12672,2.0,0.0,0.0,4,11,4140,1480.0,1916,0.0,98144,47.5786,-122.287,4470,8050,4,2014
3529,325000.0,3,1.75,2080,6554,1.0,0.0,0.0,3,7,1040,1040.0,1950,0.0,98118,47.5135,-122.257,1230,5650,1,2015
3530,365000.0,3,2.5,1780,1754,3.0,0.0,0.0,3,8,1780,0.0,2007,0.0,98126,47.548,-122.37299999999999,1780,1607,3,2014
3531,2150000.0,8,6.0,4340,9415,2.0,0.0,0.0,3,8,4340,0.0,1967,0.0,98004,47.6316,-122.20200000000001,2050,9100,4,2014
3532,825050.0,4,3.25,2860,3680,2.0,0.0,0.0,3,9,1980,880.0,1925,1993.0,98115,47.6752,-122.3,2010,3680,1,2015
3533,690000.0,3,1.5,2540,9520,1.0,0.0,0.0,3,8,1500,1040.0,1959,0.0,98115,47.6834,-122.306,1870,6800,3,2014
3534,390000.0,4,1.0,1140,6250,1.5,0.0,0.0,3,6,1140,0.0,1958,0.0,98126,47.5433,-122.375,1140,1370,2,2015
3535,385000.0,3,2.0,1320,1297,3.0,0.0,0.0,3,7,1320,0.0,1995,0.0,98117,47.6959,-122.376,1380,1503,1,2015
3536,619000.0,3,2.5,2040,7503,2.0,0.0,0.0,3,8,2040,0.0,1987,0.0,98029,47.5718,-122.021,2170,7503,1,2015
3537,494000.0,4,2.25,1790,42000,1.0,0.0,0.0,3,7,1170,620.0,1983,0.0,98045,47.4819,-121.744,2060,50094,1,2015
3538,580000.0,3,1.75,1460,2800,2.0,0.0,0.0,3,7,1460,0.0,1928,0.0,98117,47.6779,-122.37100000000001,1220,4062,1,2015
3539,269900.0,3,1.5,1420,22100,1.0,0.0,0.0,5,7,1420,0.0,1957,0.0,98042,47.4193,-122.149,1540,21780,4,2014
3540,704300.0,4,1.5,1790,4080,1.5,0.0,0.0,5,7,1790,0.0,1928,0.0,98144,47.5749,-122.291,1710,4080,2,2015
3541,267000.0,3,2.0,1390,6005,2.0,0.0,0.0,3,8,1390,0.0,2005,0.0,98022,47.2117,-121.99,1264,5550,4,2014
3542,227064.0,3,1.5,1570,10824,2.0,0.0,0.0,3,7,1570,0.0,1908,0.0,98118,47.54,-122.275,1530,8125,1,2015
3543,925000.0,3,2.5,2690,7000,2.0,0.0,0.0,5,7,1840,850.0,1943,0.0,98115,47.6784,-122.277,1800,6435,2,2014
3544,245000.0,3,1.75,1670,11452,1.0,0.0,2.0,3,8,1670,0.0,1992,0.0,98022,47.1913,-122.015,1820,11152,2,2015
3545,339888.0,3,1.0,1040,7490,1.0,0.0,0.0,3,7,1040,0.0,1969,0.0,98034,47.7137,-122.213,1520,7410,4,2014
3546,400000.0,2,1.0,1470,6120,1.0,0.0,0.0,2,7,1470,0.0,1940,0.0,98115,47.6914,-122.287,1840,6120,2,2014
3547,560000.0,3,2.25,2070,15002,1.5,0.0,0.0,3,8,2070,0.0,1955,2013.0,98155,47.7635,-122.274,2070,15002,2,2014
3548,363000.0,2,1.0,1120,4800,1.0,0.0,0.0,3,7,770,0.0,1926,0.0,98126,47.5669,-122.37200000000001,1510,4800,4,2014
3549,650000.0,4,2.75,2640,6240,2.0,0.0,0.0,3,9,2640,0.0,2001,0.0,98075,47.5788,-122.059,2640,5898,3,2014
3550,299950.0,3,1.0,1030,9916,1.0,0.0,0.0,4,7,1030,0.0,1972,0.0,98034,47.7218,-122.176,1470,9044,1,2015
3551,228950.0,3,1.0,1120,6625,1.0,0.0,0.0,3,6,1120,0.0,1942,0.0,98168,47.4879,-122.33200000000001,1120,6794,2,2015
3552,465000.0,4,1.75,1730,11700,1.0,0.0,0.0,3,7,880,850.0,1956,0.0,98008,47.6031,-122.13,1570,7820,4,2014
3553,725000.0,3,2.5,2090,9847,2.0,0.0,2.0,3,9,2090,0.0,1983,0.0,98006,47.5651,-122.11399999999999,2860,11483,1,2015
3554,212500.0,3,1.0,920,14400,1.0,0.0,0.0,4,7,920,0.0,1977,0.0,98001,47.2816,-122.26899999999999,1170,9600,2,2014
3555,383000.0,3,2.5,1720,10031,2.0,0.0,0.0,3,8,1720,0.0,1993,0.0,98028,47.7688,-122.238,2280,5845,4,2014
3556,244000.0,3,1.75,1460,4692,1.0,0.0,0.0,3,7,1460,0.0,1988,0.0,98055,47.472,-122.19200000000001,1600,4557,2,2015
3557,565000.0,3,1.5,1540,3570,1.5,0.0,0.0,5,7,1490,50.0,1930,0.0,98105,47.6692,-122.325,1620,4080,3,2014
3558,300000.0,3,2.0,1310,9855,1.0,0.0,0.0,3,7,1310,0.0,1962,0.0,98034,47.7296,-122.241,1310,8370,3,2014
3559,405000.0,5,2.5,2430,4781,2.0,0.0,0.0,3,9,2430,0.0,2001,0.0,98058,47.4487,-122.117,2420,4770,2,2014
3560,979000.0,3,1.5,1700,14133,1.0,0.0,1.0,4,8,1700,0.0,1954,0.0,98004,47.6166,-122.22,2630,17376,2,2014
3561,324888.0,4,1.75,2160,28750,2.0,0.0,0.0,4,8,2160,0.0,1978,0.0,98092,47.3212,-122.118,1790,53578,4,2014
3562,445000.0,3,1.5,860,3200,1.0,0.0,0.0,3,6,860,0.0,1929,0.0,98117,47.6791,-122.36200000000001,1220,4300,2,2015
3563,761000.0,3,3.5,2050,2020,2.0,0.0,0.0,3,8,1520,530.0,2006,0.0,98112,47.6235,-122.306,1230,3640,1,2015
3564,435000.0,4,2.0,1650,4745,1.0,0.0,0.0,3,7,1130,520.0,1972,0.0,98034,47.7359,-122.18,1650,5184,2,2015
3565,252000.0,3,2.25,1570,8410,1.0,0.0,0.0,3,7,1180,390.0,1991,0.0,98022,47.1942,-121.99,1540,8410,3,2014
3566,350000.0,3,1.75,1660,10150,1.5,0.0,0.0,3,7,1660,0.0,1957,0.0,98133,47.7512,-122.34200000000001,1640,8906,2,2014
3567,940000.0,3,1.0,1220,8119,1.0,0.0,0.0,4,7,1220,0.0,1955,0.0,98039,47.6328,-122.236,1910,8119,1,2015
3568,280000.0,3,2.0,1780,11342,1.0,0.0,0.0,3,7,1780,0.0,1964,0.0,98148,47.4617,-122.32700000000001,2140,8449,3,2014
3569,450000.0,3,2.5,2180,4226,2.0,0.0,0.0,3,8,2180,0.0,2004,0.0,98011,47.7733,-122.226,2540,4607,3,2014
3570,905000.0,3,2.5,3520,237402,2.5,0.0,0.0,3,9,3520,0.0,2004,0.0,98092,47.2687,-122.056,2310,165963,4,2014
3571,382450.0,3,2.5,2220,20531,2.0,0.0,0.0,3,8,2220,0.0,1998,0.0,98001,47.2864,-122.264,2420,19249,3,2014
3572,246700.0,3,2.0,1610,13309,1.0,0.0,0.0,4,7,1610,0.0,1967,0.0,98042,47.3398,-122.133,1610,15725,4,2014
3573,220000.0,3,1.5,1070,9331,1.0,0.0,0.0,3,6,1070,0.0,1956,0.0,98155,47.7633,-122.31299999999999,1480,8400,3,2014
3574,555750.0,3,1.0,1060,4880,1.0,0.0,0.0,2,6,910,150.0,1913,0.0,98118,47.5545,-122.288,1200,4880,1,2015
3575,262500.0,3,1.5,1160,8906,1.0,0.0,0.0,3,7,1160,0.0,1962,0.0,98118,47.5362,-122.29,1160,8906,2,2014
3576,515000.0,2,1.0,910,4725,1.0,0.0,0.0,3,7,910,0.0,1949,0.0,98115,47.676,-122.281,1600,5200,4,2014
3577,499500.0,3,2.5,2970,21907,2.0,0.0,0.0,3,9,2970,0.0,1998,0.0,98059,47.4741,-122.09899999999999,2040,27917,2,2014
3578,135000.0,1,1.0,790,13062,1.0,0.0,0.0,3,6,790,0.0,1942,0.0,98168,47.4919,-122.311,1240,7137,2,2014
3579,462500.0,2,2.0,1540,7290,2.0,0.0,0.0,3,7,1540,0.0,1948,1983.0,98136,47.551,-122.395,1540,7072,4,2014
3580,937500.0,4,2.5,3130,21100,1.0,0.0,4.0,3,9,2530,600.0,1956,0.0,98177,47.7598,-122.37200000000001,3680,23000,2,2015
3581,458000.0,3,1.5,1470,9570,1.0,0.0,0.0,3,7,1280,190.0,1941,0.0,98125,47.7032,-122.306,1390,9570,2,2015
3582,845000.0,4,2.75,3160,7143,1.5,0.0,0.0,3,8,2100,1060.0,1933,0.0,98199,47.6513,-122.406,2200,6122,4,2014
3583,660000.0,3,2.25,2675,40910,2.0,0.0,0.0,3,8,2675,0.0,1984,0.0,98075,47.5916,-122.055,2300,39438,2,2014
3584,599999.0,9,4.5,3830,6988,2.5,0.0,0.0,3,7,2450,1380.0,1938,0.0,98103,47.6927,-122.338,1460,6291,2,2014
3585,280000.0,3,2.5,1800,8697,2.0,0.0,0.0,3,8,1800,0.0,1987,0.0,98023,47.3115,-122.4,1770,8390,4,2014
3586,1060000.0,3,3.25,2990,189852,2.0,0.0,0.0,4,10,2990,0.0,1974,0.0,98072,47.746,-122.13799999999999,3500,48760,4,2014
3587,875000.0,4,3.0,3720,14125,1.0,0.0,0.0,4,9,1930,1790.0,1960,0.0,98005,47.5911,-122.177,3160,15300,4,2014
3588,125000.0,3,1.0,920,7276,1.0,0.0,0.0,4,6,920,0.0,1961,0.0,98002,47.285,-122.211,1120,7276,4,2014
3589,634800.0,4,3.0,3280,4904,2.0,0.0,0.0,3,7,3280,0.0,2005,0.0,98053,47.6802,-122.03299999999999,2600,5004,4,2014
3590,269950.0,4,1.0,1440,9600,1.0,0.0,0.0,2,7,1440,0.0,1964,0.0,98001,47.3168,-122.264,1740,43560,1,2015
3591,417000.0,3,1.75,1590,11454,1.0,0.0,0.0,4,8,1590,0.0,1979,0.0,98056,47.5049,-122.186,1970,9960,4,2014
3592,1040000.0,4,2.5,3770,10893,2.0,0.0,2.0,3,11,3770,0.0,1997,0.0,98006,47.5646,-122.12899999999999,3710,9685,3,2014
3593,698000.0,6,2.5,2680,11250,1.0,0.0,0.0,5,7,1340,1340.0,1967,0.0,98033,47.6553,-122.19,2200,9875,3,2014
3594,685000.0,4,2.5,2820,10125,2.0,0.0,0.0,3,8,2820,0.0,2008,0.0,98155,47.7494,-122.304,1560,10125,1,2015
3595,441000.0,3,1.5,1540,7200,1.0,0.0,0.0,3,7,1540,0.0,1968,0.0,98011,47.7357,-122.195,1560,7500,2,2015
3596,462600.0,3,1.75,1430,11761,1.0,0.0,0.0,4,8,1430,0.0,1964,0.0,98052,47.6686,-122.15700000000001,2040,10035,4,2014
3597,365070.0,4,2.5,2506,6232,2.0,0.0,0.0,3,7,2506,0.0,2006,0.0,98030,47.3734,-122.182,2070,8260,1,2015
3598,550000.0,4,2.0,2250,7500,1.0,0.0,0.0,5,7,1200,1050.0,1956,0.0,98005,47.5877,-122.15700000000001,1440,7500,2,2014
3599,470000.0,5,1.75,2740,9600,1.0,0.0,0.0,4,7,1370,1370.0,1945,0.0,98144,47.5738,-122.315,1990,4800,2,2015
3600,340000.0,3,1.75,1540,10400,1.0,0.0,0.0,3,6,1540,0.0,1977,0.0,98024,47.5651,-121.89,1090,7500,3,2014
3601,910000.0,4,2.75,4190,38912,1.0,0.0,0.0,4,9,2040,2150.0,1965,0.0,98005,47.6472,-122.15700000000001,3050,36884,3,2014
3602,405000.0,4,1.75,1690,8392,1.0,0.0,0.0,3,7,1190,500.0,1979,0.0,98028,47.773,-122.256,1880,9861,2,2015
3603,661000.0,4,2.25,1990,4600,1.5,0.0,2.0,4,8,1420,570.0,1932,0.0,98126,47.5638,-122.38,1810,5750,2,2014
3604,635000.0,4,2.5,2410,7069,2.0,0.0,0.0,3,9,2410,0.0,1993,0.0,98034,47.7094,-122.234,2240,7184,4,2014
3605,282000.0,2,1.0,1150,6098,1.0,0.0,0.0,3,7,950,200.0,1948,0.0,98125,47.7259,-122.32799999999999,1790,8455,2,2015
3606,235000.0,4,1.75,1720,10137,2.0,0.0,0.0,3,7,1720,0.0,1956,0.0,98188,47.4424,-122.27600000000001,1350,10205,1,2015
3607,277500.0,3,2.0,1260,22100,2.0,0.0,0.0,4,7,1260,0.0,1981,0.0,98023,47.2772,-122.354,1430,13000,3,2014
3608,346500.0,5,2.5,2020,8250,1.0,0.0,0.0,4,8,1430,590.0,1978,0.0,98058,47.4432,-122.135,1680,8959,2,2015
3609,480000.0,5,2.25,2240,5500,1.0,0.0,0.0,3,7,1490,750.0,1959,0.0,98136,47.5305,-122.391,2010,6050,2,2015
3610,360000.0,4,2.25,1930,6508,2.0,0.0,0.0,3,8,1930,0.0,1996,0.0,98019,47.7458,-121.977,2170,6548,3,2014
3611,245000.0,3,2.5,1820,6785,1.0,0.0,0.0,3,7,1420,400.0,1994,0.0,98092,47.3201,-122.177,1710,6055,4,2014
3612,625000.0,3,3.5,1560,1490,2.0,0.0,0.0,3,8,1240,320.0,1995,0.0,98102,47.6248,-122.319,1560,1662,3,2014
3613,750500.0,5,3.0,2170,2440,1.5,0.0,0.0,4,8,1450,720.0,1911,0.0,98115,47.6724,-122.31700000000001,2070,4000,2,2014
3614,525000.0,3,1.75,1600,9579,1.0,0.0,0.0,3,8,1180,420.0,1977,0.0,98072,47.7662,-122.15899999999999,1750,9829,2,2015
3615,740000.0,4,3.5,3760,57063,2.0,0.0,0.0,3,9,2950,810.0,1998,0.0,98053,47.6328,-121.964,2870,28945,3,2014
3616,523000.0,3,1.5,1240,7735,1.0,0.0,0.0,4,7,1240,0.0,1957,0.0,98008,47.601000000000006,-122.12200000000001,1260,7500,2,2014
3617,292000.0,3,1.75,1090,4500,1.5,0.0,0.0,5,8,1090,0.0,1929,0.0,98118,47.5157,-122.256,1640,5225,1,2015
3618,625000.0,4,2.5,2740,9599,1.0,0.0,2.0,3,8,1820,920.0,1961,0.0,98177,47.7728,-122.385,2660,8280,1,2015
3619,700000.0,3,2.5,3110,11727,2.0,0.0,2.0,3,9,3110,0.0,2002,0.0,98065,47.5445,-121.87100000000001,4240,13353,1,2015
3620,399950.0,3,2.5,1610,1320,2.0,0.0,0.0,3,7,1280,330.0,2007,0.0,98144,47.6,-122.29799999999999,1480,1602,1,2015
3621,545000.0,4,3.5,1880,1341,3.0,0.0,0.0,3,8,1650,230.0,2007,0.0,98122,47.6053,-122.306,1740,1883,1,2015
3622,339999.0,4,2.0,1740,6369,1.0,0.0,0.0,5,6,870,870.0,1954,0.0,98133,47.7461,-122.33200000000001,1560,7200,3,2014
3623,1210000.0,4,2.25,3270,6000,2.0,0.0,0.0,5,8,2180,1090.0,1909,0.0,98122,47.6101,-122.286,2880,6000,4,2014
